# File: CEDS_NH3_comb_EF.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Title: CEDS NH3 combustion emissions factors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Units: in table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Source: CEDS ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Description: CEDS output data for NH3 combustion emissions factors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iso,sector,fuel,units,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
mex,1A4c_Agriculture-forestry-fishing,biomass,kt,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05
mex,1A4c_Agriculture-forestry-fishing,brown_coal,kt,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05
mex,1A4c_Agriculture-forestry-fishing,coal_coke,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mex,1A4c_Agriculture-forestry-fishing,diesel_oil,kt,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05
mex,1A4c_Agriculture-forestry-fishing,hard_coal,kt,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05
mex,1A4c_Agriculture-forestry-fishing,heavy_oil,kt,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05
mex,1A4c_Agriculture-forestry-fishing,light_oil,kt,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05
mex,1A4c_Agriculture-forestry-fishing,natural_gas,kt,2.00E-05,2.00E-05,2.00E-05,2.00E-05,2.00E-05,2.00E-05,2.00E-05,2.00E-05,2.00E-05,2.00E-05,2.00E-05,2.00E-05,2.00E-05,2.00E-05,2.00E-05,2.00E-05,2.00E-05,2.00E-05,2.00E-05,2.00E-05,2.00E-05,2.00E-05,2.00E-05,2.00E-05,2.00E-05,2.00E-05,2.00E-05,2.00E-05,2.00E-05,2.00E-05,2.00E-05,2.00E-05,2.00E-05,2.00E-05,2.00E-05,2.00E-05,2.00E-05,2.00E-05,2.00E-05,2.00E-05,2.00E-05,2.00E-05,2.00E-05,2.00E-05
mex,1A5_Other-unspecified,biomass,kt,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05
mex,1A5_Other-unspecified,brown_coal,kt,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05
mex,1A5_Other-unspecified,coal_coke,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mex,1A5_Other-unspecified,diesel_oil,kt,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05
mex,1A5_Other-unspecified,hard_coal,kt,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05
mex,1A5_Other-unspecified,heavy_oil,kt,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05
mex,1A5_Other-unspecified,light_oil,kt,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05
mex,1A5_Other-unspecified,natural_gas,kt,2.00E-05,2.00E-05,2.00E-05,2.00E-05,2.00E-05,2.00E-05,2.00E-05,2.00E-05,2.00E-05,2.00E-05,2.00E-05,2.00E-05,2.00E-05,2.00E-05,2.00E-05,2.00E-05,2.00E-05,2.00E-05,2.00E-05,2.00E-05,2.00E-05,2.00E-05,2.00E-05,2.00E-05,2.00E-05,2.00E-05,2.00E-05,2.00E-05,2.00E-05,2.00E-05,2.00E-05,2.00E-05,2.00E-05,2.00E-05,2.00E-05,2.00E-05,2.00E-05,2.00E-05,2.00E-05,2.00E-05,2.00E-05,2.00E-05,2.00E-05,2.00E-05
mhl,1A1a_Electricity-autoproducer,biomass,kt,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05
mhl,1A1a_Electricity-autoproducer,brown_coal,kt,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05
mhl,1A1a_Electricity-autoproducer,coal_coke,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhl,1A1a_Electricity-autoproducer,diesel_oil,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhl,1A1a_Electricity-autoproducer,hard_coal,kt,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05
mhl,1A1a_Electricity-autoproducer,heavy_oil,kt,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05
mhl,1A1a_Electricity-autoproducer,light_oil,kt,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05
mhl,1A1a_Electricity-autoproducer,natural_gas,kt,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05
mhl,1A1a_Electricity-public,biomass,kt,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05
mhl,1A1a_Electricity-public,brown_coal,kt,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05
mhl,1A1a_Electricity-public,coal_coke,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhl,1A1a_Electricity-public,diesel_oil,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhl,1A1a_Electricity-public,hard_coal,kt,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05
mhl,1A1a_Electricity-public,heavy_oil,kt,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05
mhl,1A1a_Electricity-public,light_oil,kt,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05
mhl,1A1a_Electricity-public,natural_gas,kt,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05
mhl,1A1a_Heat-production,biomass,kt,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05
mhl,1A1a_Heat-production,brown_coal,kt,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05
mhl,1A1a_Heat-production,coal_coke,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhl,1A1a_Heat-production,diesel_oil,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhl,1A1a_Heat-production,hard_coal,kt,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05
mhl,1A1a_Heat-production,heavy_oil,kt,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05
mhl,1A1a_Heat-production,light_oil,kt,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05
mhl,1A1a_Heat-production,natural_gas,kt,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05,7.00E-05
mhl,1A2a_Ind-Comb-Iron-steel,biomass,kt,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05
mhl,1A2a_Ind-Comb-Iron-steel,brown_coal,kt,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05
mhl,1A2a_Ind-Comb-Iron-steel,coal_coke,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhl,1A2a_Ind-Comb-Iron-steel,diesel_oil,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhl,1A2a_Ind-Comb-Iron-steel,hard_coal,kt,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05
mhl,1A2a_Ind-Comb-Iron-steel,heavy_oil,kt,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05
